GLOBALTIME -> Machine_XX -- St  -- StartedTim -- CompTim -- MacEff -- MFault 
         0 -> Machine_83 --   1 --          0 --       0 -- 0.9100 -- 0.0060 
         0 -> Machine_84 --   1 --          0 --       0 -- 0.9200 -- 0.0020 
         0 -> Machine_85 --   1 --          0 --       0 -- 0.9400 -- 0.0090 
         0 -> Machine_86 --   1 --          0 --       0 -- 0.8800 -- 0.0070 
         0 -> Machine_87 --   1 --          0 --       0 -- 0.9900 -- 0.0030 
         0 -> Machine_88 --   1 --          0 --       0 -- 0.8400 -- 0.0040 
         0 -> Machine_89 --   1 --          0 --       0 -- 1.0000 -- 0.0100 
         0 -> Machine_90 --   1 --          0 --       0 -- 0.9100 -- 0.0080 
         0 -> Machine_91 --   1 --          0 --       0 -- 0.9800 -- 0.0100 
         0 -> Machine_92 --   1 --          0 --       0 -- 0.9600 -- 0.0060 
         0 -> Machine_93 --   1 --          0 --       0 -- 0.8500 -- 0.0040 
         0 -> Machine_94 --   1 --          0 --       0 -- 0.9800 -- 0.0010 
         0 -> Machine_95 --   1 --          0 --       0 -- 0.9400 -- 0.0050 
         0 -> Machine_96 --   1 --          0 --       0 -- 0.8500 -- 0.0100 
         0 -> Machine_97 --   1 --          0 --       0 -- 0.9800 -- 0.0010 
         0 -> Machine_98 --   1 --          0 --       0 -- 0.9100 -- 0.0010 
         0 -> Machine_99 --   1 --          0 --       0 -- 0.8800 -- 0.0060 
GLOBALTIME -> Machine_XX -- St  -- StartedTim -- CompTim -- MacEff -- MFault 
    461300 ->  Machine_0 --   0 --     119120 --    8144 -- 0.9000 -- 0.0070 
    461300 ->  Machine_1 --   1 --          0 --       0 -- 0.8100 -- 0.0040 
    461300 ->  Machine_2 --   1 --          0 --       0 -- 0.8400 -- 0.0080 
    461300 ->  Machine_3 --   1 --          0 --       0 -- 0.8400 -- 0.0060 
    461300 ->  Machine_4 --   1 --          0 --       0 -- 0.8100 -- 0.0050 
    461300 ->  Machine_5 --   1 --          0 --       0 -- 0.9200 -- 0.0040 
    461300 ->  Machine_6 --   0 --       7900 --    8048 -- 0.9200 -- 0.0020 
    461300 ->  Machine_7 --   0 --     124580 --    7270 -- 0.9500 -- 0.0050 
    461300 ->  Machine_8 --   1 --          0 --       0 -- 0.8100 -- 0.0100 
    461300 ->  Machine_9 --   1 --          0 --       0 -- 0.9000 -- 0.0090 
    461300 -> Machine_10 --   0 --     100480 --    8436 -- 0.8700 -- 0.0080 
    461300 -> Machine_11 --   1 --          0 --       0 -- 0.9000 -- 0.0070 
    461300 -> Machine_12 --   1 --          0 --       0 -- 0.9500 -- 0.0010 
    461300 -> Machine_13 --   1 --          0 --       0 -- 0.9200 -- 0.0050 
    461300 -> Machine_14 --   0 --     117560 --    7546 -- 0.9800 -- 0.0050 
    461300 -> Machine_15 --   1 --          0 --       0 -- 0.9100 -- 0.0060 
    461300 -> Machine_16 --   1 --          0 --       0 -- 0.8400 -- 0.0050 
    461300 -> Machine_17 --   1 --          0 --       0 -- 0.9200 -- 0.0020 
    461300 -> Machine_18 --   1 --          0 --       0 -- 0.9400 -- 0.0010 
    461300 -> Machine_19 --   1 --          0 --       0 -- 0.8900 -- 0.0040 
    461300 -> Machine_20 --   1 --          0 --       0 -- 0.8900 -- 0.0020 
    461300 -> Machine_21 --   1 --          0 --       0 -- 0.9900 -- 0.0030 
    461300 -> Machine_22 --   1 --          0 --       0 -- 0.9800 -- 0.0040 
    461300 -> Machine_23 --   1 --          0 --       0 -- 0.9300 -- 0.0050 
    461300 -> Machine_24 --   1 --          0 --       0 -- 0.9100 -- 0.0070 
    461300 -> Machine_25 --   1 --          0 --       0 -- 0.8300 -- 0.0010 
    461300 -> Machine_26 --   1 --          0 --       0 -- 0.9200 -- 0.0100 
    461300 -> Machine_27 --   1 --          0 --       0 -- 0.8400 -- 0.0090 
    461300 -> Machine_28 --   1 --          0 --       0 -- 0.8600 -- 0.0090 
    461300 -> Machine_29 --   1 --          0 --       0 -- 0.8800 -- 0.0020 
    461300 -> Machine_30 --   0 --     179620 --    7026 -- 1.0000 -- 0.0050 
    461300 -> Machine_31 --   0 --     163840 --    7038 -- 1.0000 -- 0.0100 
    461300 -> Machine_32 --   0 --     133340 --    8551 -- 0.8200 -- 0.0090 
    461300 -> Machine_33 --   1 --          0 --       0 -- 0.9800 -- 0.0070 
    461300 -> Machine_34 --   0 --      45200 --    7436 -- 0.9800 -- 0.0100 
    461300 -> Machine_35 --   1 --          0 --       0 -- 0.9800 -- 0.0010 
    461300 -> Machine_36 --   1 --          0 --       0 -- 0.8100 -- 0.0060 
    461300 -> Machine_37 --   1 --          0 --       0 -- 0.9000 -- 0.0080 
    461300 -> Machine_38 --   1 --          0 --       0 -- 0.8500 -- 0.0050 
    461300 -> Machine_39 --   1 --          0 --       0 -- 0.8500 -- 0.0060 
    461300 -> Machine_40 --   1 --          0 --       0 -- 0.9000 -- 0.0020 
    461300 -> Machine_41 --   1 --          0 --       0 -- 0.8700 -- 0.0100 
    461300 -> Machine_42 --   1 --          0 --       0 -- 0.8300 -- 0.0050 
    461300 -> Machine_43 --   0 --     415800 --    8634 -- 0.8700 -- 0.0100 
    461300 -> Machine_44 --   1 --          0 --       0 -- 0.8300 -- 0.0020 
    461300 -> Machine_45 --   0 --      16780 --    8205 -- 0.9100 -- 0.0080 
    461300 -> Machine_46 --   1 --          0 --       0 -- 1.0000 -- 0.0030 
    461300 -> Machine_47 --   1 --          0 --       0 -- 0.8800 -- 0.0080 
    461300 -> Machine_48 --   1 --          0 --       0 -- 0.9200 -- 0.0010 
    461300 -> Machine_49 --   1 --          0 --       0 -- 0.9500 -- 0.0010 
    461300 -> Machine_50 --   1 --          0 --       0 -- 0.9100 -- 0.0070 
    461300 -> Machine_51 --   1 --          0 --       0 -- 0.9900 -- 0.0010 
    461300 -> Machine_52 --   1 --          0 --       0 -- 0.9500 -- 0.0050 
    461300 -> Machine_53 --   0 --      82480 --    7221 -- 0.9600 -- 0.0080 
    461300 -> Machine_54 --   1 --          0 --       0 -- 0.8600 -- 0.0100 
    461300 -> Machine_55 --   0 --     117940 --    8727 -- 0.8400 -- 0.0090 
    461300 -> Machine_56 --   1 --          0 --       0 -- 1.0000 -- 0.0060 
    461300 -> Machine_57 --   1 --          0 --       0 -- 1.0000 -- 0.0080 
    461300 -> Machine_58 --   1 --          0 --       0 -- 0.9400 -- 0.0060 
    461300 -> Machine_59 --   1 --          0 --       0 -- 0.9500 -- 0.0060 
    461300 -> Machine_60 --   0 --     125720 --    8374 -- 0.8500 -- 0.0060 
    461300 -> Machine_61 --   1 --          0 --       0 -- 0.8700 -- 0.0040 
    461300 -> Machine_62 --   0 --     217100 --    7216 -- 1.0000 -- 0.0040 
    461300 -> Machine_63 --   0 --     102920 --    7712 -- 0.9100 -- 0.0040 
    461300 -> Machine_64 --   1 --          0 --       0 -- 0.8700 -- 0.0100 
    461300 -> Machine_65 --   1 --          0 --       0 -- 0.9000 -- 0.0060 
    461300 -> Machine_66 --   1 --          0 --       0 -- 0.9000 -- 0.0070 
    461300 -> Machine_67 --   1 --          0 --       0 -- 0.8200 -- 0.0050 
    461300 -> Machine_68 --   1 --          0 --       0 -- 0.8300 -- 0.0090 
    461300 -> Machine_69 --   0 --     209300 --    8204 -- 0.9200 -- 0.0060 
    461300 -> Machine_70 --   1 --          0 --       0 -- 0.9300 -- 0.0030 
    461300 -> Machine_71 --   1 --          0 --       0 -- 0.9100 -- 0.0040 
    461300 -> Machine_72 --   1 --          0 --       0 -- 0.9000 -- 0.0060 
    461300 -> Machine_73 --   1 --          0 --       0 -- 0.9900 -- 0.0030 
    461300 -> Machine_74 --   1 --          0 --       0 -- 1.0000 -- 0.0030 
    461300 -> Machine_75 --   1 --          0 --       0 -- 0.8900 -- 0.0080 
    461300 -> Machine_76 --   1 --          0 --       0 -- 0.8700 -- 0.0060 
    461300 -> Machine_77 --   1 --          0 --       0 -- 0.8500 -- 0.0080 
    461300 -> Machine_78 --   0 --     262320 --    8736 -- 0.8600 -- 0.0080 
    461300 -> Machine_79 --   1 --          0 --       0 -- 0.9000 -- 0.0060 
    461300 -> Machine_80 --   1 --          0 --       0 -- 0.9300 -- 0.0030 
    461300 -> Machine_81 --   1 --          0 --       0 -- 0.9800 -- 0.0070 
    461300 -> Machine_82 --   1 --          0 --       0 -- 0.8700 -- 0.0070 
    461300 -> Machine_83 --   0 --     116900 --    8059 -- 0.9100 -- 0.0060 
    461300 -> Machine_84 --   1 --          0 --       0 -- 0.9200 -- 0.0020 
    461300 -> Machine_85 --   1 --          0 --       0 -- 0.9400 -- 0.0090 
    461300 -> Machine_86 --   1 --          0 --       0 -- 0.8800 -- 0.0070 
    461300 -> Machine_87 --   0 --     119760 --    7073 -- 0.9900 -- 0.0030 
    461300 -> Machine_88 --   1 --          0 --       0 -- 0.8400 -- 0.0040 
    461300 -> Machine_89 --   1 --          0 --       0 -- 1.0000 -- 0.0100 
    461300 -> Machine_90 --   1 --          0 --       0 -- 0.9100 -- 0.0080 
    461300 -> Machine_91 --   0 --      30260 --    7276 -- 0.9800 -- 0.0100 
    461300 -> Machine_92 --   0 --     159480 --    7626 -- 0.9600 -- 0.0060 
    461300 -> Machine_93 --   1 --          0 --       0 -- 0.8500 -- 0.0040 
    461300 -> Machine_94 --   1 --          0 --       0 -- 0.9800 -- 0.0010 
    461300 -> Machine_95 --   1 --          0 --       0 -- 0.9400 -- 0.0050 
    461300 -> Machine_96 --   0 --      95160 --    8570 -- 0.8500 -- 0.0100 
    461300 -> Machine_97 --   1 --          0 --       0 -- 0.9800 -- 0.0010 
    461300 -> Machine_98 --   1 --          0 --       0 -- 0.9100 -- 0.0010 
    461300 -> Machine_99 --   1 --          0 --       0 -- 0.8800 -- 0.0060 
